,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number
6164,mp-1209057,-0.650600358333333,0.0,Sc2Au,0.0,"['Au', 'Sc']","# generated using pymatgen
data_Sc2Au
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.68145000
_cell_length_b   6.61575400
_cell_length_c   8.39228400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2Au
_chemical_formula_sum   'Sc8 Au4'
_cell_volume   259.92012641
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.75000000  0.84711100  0.92408600  1
  Sc  Sc1  1  0.25000000  0.15288900  0.07591400  1
  Sc  Sc2  1  0.25000000  0.65288900  0.42408600  1
  Sc  Sc3  1  0.75000000  0.34711100  0.57591400  1
  Sc  Sc4  1  0.75000000  0.98216300  0.31633400  1
  Sc  Sc5  1  0.25000000  0.01783700  0.68366600  1
  Sc  Sc6  1  0.25000000  0.51783700  0.81633400  1
  Sc  Sc7  1  0.75000000  0.48216300  0.18366600  1
  Au  Au8  1  0.75000000  0.75752100  0.60111500  1
  Au  Au9  1  0.25000000  0.24247900  0.39888500  1
  Au  Au10  1  0.25000000  0.74247900  0.10111500  1
  Au  Au11  1  0.75000000  0.25752100  0.89888500  1
",62
19948,mp-866106,-0.5922886712499997,0.0,Ba2HgPb,0.0,"['Ba', 'Hg', 'Pb']","# generated using pymatgen
data_Ba2HgPb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.06885567
_cell_length_b   6.06885567
_cell_length_c   6.06885567
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2HgPb
_chemical_formula_sum   'Ba2 Hg1 Pb1'
_cell_volume   158.05397776
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.25000000  0.25000000  0.25000000  1
  Ba  Ba1  1  0.75000000  0.75000000  0.75000000  1
  Hg  Hg2  1  0.50000000  0.50000000  0.50000000  1
  Pb  Pb3  1  0.00000000  0.00000000  0.00000000  1
",225
7457,mp-864990,-0.215195611465516,0.0,Mn2AlW,0.0,"['Mn', 'Al', 'W']","# generated using pymatgen
data_Mn2AlW
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17196536
_cell_length_b   4.17196536
_cell_length_c   4.17196536
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn2AlW
_chemical_formula_sum   'Mn2 Al1 W1'
_cell_volume   51.34605539
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.00000000  0.00000000  0.00000000  1
  Mn  Mn1  1  0.50000000  0.50000000  0.50000000  1
  Al  Al2  1  0.24999900  0.24999900  0.24999900  1
  W  W3  1  0.74999900  0.74999900  0.74999900  1
",225
18180,mp-1212860,-4.235024944166668,5.9275,DyZrF7,0.0,"['Dy', 'F', 'Zr']","# generated using pymatgen
data_DyZrF7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.72633700
_cell_length_b   6.12361663
_cell_length_c   8.32249363
_cell_angle_alpha   102.08367094
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyZrF7
_chemical_formula_sum   'Dy2 Zr2 F14'
_cell_volume   285.36944570
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.69738800  0.65474200  0.68366100  1
  Dy  Dy1  1  0.19738800  0.34525800  0.31633900  1
  Zr  Zr2  1  0.70721000  0.81151600  0.22368800  1
  Zr  Zr3  1  0.20721000  0.18848400  0.77631200  1
  F  F4  1  0.89101900  0.45552400  0.47790100  1
  F  F5  1  0.39101900  0.54447600  0.52209900  1
  F  F6  1  0.42780400  0.92445400  0.76832900  1
  F  F7  1  0.92780400  0.07554600  0.23167100  1
  F  F8  1  0.94472900  0.95703000  0.75918000  1
  F  F9  1  0.44472900  0.04297000  0.24082000  1
  F  F10  1  0.99340700  0.45737900  0.78663100  1
  F  F11  1  0.49340700  0.54262100  0.21336900  1
  F  F12  1  0.70236100  0.75405600  0.97424200  1
  F  F13  1  0.20236100  0.24594400  0.02575800  1
  F  F14  1  0.70937500  0.85970100  0.47379400  1
  F  F15  1  0.20937500  0.14029900  0.52620600  1
  F  F16  1  0.50306800  0.37948900  0.78144100  1
  F  F17  1  0.00306800  0.62051100  0.21855900  1
",4
26547,mp-1104668,-1.008044691428571,0.0,Eu3As4,0.0111983019047645,"['As', 'Eu']","# generated using pymatgen
data_Eu3As4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.44118687
_cell_length_b   9.22616407
_cell_length_c   7.92801408
_cell_angle_alpha   83.29725743
_cell_angle_beta   53.21493849
_cell_angle_gamma   43.48780409
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Eu3As4
_chemical_formula_sum   'Eu6 As8'
_cell_volume   376.90102374
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.24769100  0.25230900  0.25230900  1
  Eu  Eu1  1  0.99769100  0.00230900  0.00230900  1
  Eu  Eu2  1  0.61318000  0.55370400  0.89130000  1
  Eu  Eu3  1  0.94181500  0.89130000  0.55370400  1
  Eu  Eu4  1  0.35870000  0.30818500  0.63682000  1
  Eu  Eu5  1  0.69629600  0.63682000  0.30818500  1
  As  As6  1  0.02809000  0.13622900  0.30550800  1
  As  As7  1  0.53017300  0.30550800  0.13622900  1
  As  As8  1  0.94449200  0.71982700  0.22191000  1
  As  As9  1  0.11377100  0.22191000  0.71982700  1
  As  As10  1  0.83714700  0.67183300  0.84111600  1
  As  As11  1  0.64990400  0.84111600  0.67183300  1
  As  As12  1  0.40888400  0.60009600  0.41285300  1
  As  As13  1  0.57816700  0.41285300  0.60009600  1
",43
27907,mp-694855,-2.136064842777778,1.3476000000000004,Li2MoO3,0.0130755174999741,"['Li', 'Mo', 'O']","# generated using pymatgen
data_Li2MoO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25244000
_cell_length_b   5.25957460
_cell_length_c   5.26166726
_cell_angle_alpha   70.46780074
_cell_angle_beta   60.40181278
_cell_angle_gamma   80.44670545
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2MoO3
_chemical_formula_sum   'Li4 Mo2 O6'
_cell_volume   119.11591258
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.81541800  0.99125600  0.85018800  1
  Li  Li1  1  0.18458200  0.00874400  0.14981200  1
  Li  Li2  1  0.50000000  0.00000000  0.50000000  1
  Li  Li3  1  0.50000000  0.50000000  0.00000000  1
  Mo  Mo4  1  0.84039400  0.49801200  0.33932400  1
  Mo  Mo5  1  0.15960600  0.50198800  0.66067600  1
  O  O6  1  0.15135200  0.72711300  0.93508300  1
  O  O7  1  0.84864800  0.27288700  0.06491700  1
  O  O8  1  0.49528200  0.73443200  0.27878500  1
  O  O9  1  0.16053400  0.25267400  0.42219800  1
  O  O10  1  0.83946600  0.74732600  0.57780200  1
  O  O11  1  0.50471800  0.26556800  0.72121500  1
",2
13844,mp-559417,-3.143332962916665,4.377000000000001,LaB2ClO4,0.0,"['B', 'Cl', 'La', 'O']","# generated using pymatgen
data_LaB2ClO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26681700
_cell_length_b   6.66958168
_cell_length_c   8.26601211
_cell_angle_alpha   98.07178974
_cell_angle_beta   89.28994773
_cell_angle_gamma   107.84470496
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaB2ClO4
_chemical_formula_sum   'La2 B4 Cl2 O8'
_cell_volume   221.58076773
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.78871800  0.03284700  0.77787800  1
  La  La1  1  0.21128200  0.96715300  0.22212200  1
  B  B2  1  0.83517900  0.34990400  0.14737600  1
  B  B3  1  0.56153300  0.43726700  0.80715100  1
  B  B4  1  0.16482100  0.65009600  0.85262400  1
  B  B5  1  0.43846700  0.56273300  0.19284900  1
  Cl  Cl6  1  0.85227500  0.20023000  0.45674100  1
  Cl  Cl7  1  0.14772500  0.79977000  0.54325900  1
  O  O8  1  0.10079100  0.53507000  0.17700600  1
  O  O9  1  0.52459100  0.37561700  0.18158400  1
  O  O10  1  0.36528700  0.23622500  0.79177600  1
  O  O11  1  0.47540900  0.62438300  0.81841600  1
  O  O12  1  0.63471300  0.76377500  0.20822400  1
  O  O13  1  0.89920900  0.46493000  0.82299400  1
  O  O14  1  0.16105600  0.84559700  0.92020100  1
  O  O15  1  0.83894400  0.15440300  0.07979900  1
",2
44373,mp-753397,-1.8143320492857136,0.0,Ga2CuO4,0.0757498407142804,"['Cu', 'Ga', 'O']","# generated using pymatgen
data_Ga2CuO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.95704653
_cell_length_b   5.95704653
_cell_length_c   5.95704653
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ga2CuO4
_chemical_formula_sum   'Ga4 Cu2 O8'
_cell_volume   149.47824151
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.62500000  0.62500000  0.62500000  1
  Ga  Ga1  1  0.12500000  0.62500000  0.62500000  1
  Ga  Ga2  1  0.62500000  0.62500000  0.12500000  1
  Ga  Ga3  1  0.62500000  0.12500000  0.62500000  1
  Cu  Cu4  1  0.25000000  0.25000000  0.25000000  1
  Cu  Cu5  1  0.00000000  0.00000000  0.00000000  1
  O  O6  1  0.38633500  0.84099400  0.38633500  1
  O  O7  1  0.38633500  0.38633500  0.84099400  1
  O  O8  1  0.86366500  0.86366500  0.40900600  1
  O  O9  1  0.86366500  0.40900600  0.86366500  1
  O  O10  1  0.40900600  0.86366500  0.86366500  1
  O  O11  1  0.86366500  0.86366500  0.86366500  1
  O  O12  1  0.84099400  0.38633500  0.38633500  1
  O  O13  1  0.38633500  0.38633500  0.38633500  1
",227
42265,mp-1238828,-1.122038590833333,0.0217999999999998,TiCrCuS4,0.0648792185714288,"['Cr', 'Cu', 'S', 'Ti']","# generated using pymatgen
data_TiCrCuS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.64981489
_cell_length_b   6.64981489
_cell_length_c   5.91427620
_cell_angle_alpha   64.34272587
_cell_angle_beta   64.34272587
_cell_angle_gamma   29.97461879
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiCrCuS4
_chemical_formula_sum   'Ti1 Cr1 Cu1 S4'
_cell_volume   116.80300789
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.24450000  0.24450000  0.78639800  1
  Cr  Cr1  1  0.75618200  0.75618200  0.22294700  1
  Cu  Cu2  1  0.49781900  0.49781900  0.50394900  1
  S  S3  1  0.38067300  0.38067300  0.95469000  1
  S  S4  1  0.61828500  0.61828500  0.04984400  1
  S  S5  1  0.86322500  0.86322500  0.46915300  1
  S  S6  1  0.13931600  0.13931600  0.51301800  1
",8
39791,mp-1518993,-2.9740798711666656,3.3892,SrCaNdSbO6,0.0530356574374986,"['Ca', 'Nd', 'O', 'Sb', 'Sr']","# generated using pymatgen
data_SrCaNdSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.81929913
_cell_length_b   5.81929913
_cell_length_c   8.44257099
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCaNdSbO6
_chemical_formula_sum   'Sr2 Ca2 Nd2 Sb2 O12'
_cell_volume   285.90127018
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  -0.00000000  0.50000000  0.25000000  1
  Sr  Sr1  1  0.50000000  0.00000000  0.75000000  1
  Ca  Ca2  1  0.00000000  0.00000000  0.00000000  1
  Ca  Ca3  1  0.50000000  0.50000000  0.50000000  1
  Nd  Nd4  1  0.50000000  0.00000000  0.25000000  1
  Nd  Nd5  1  -0.00000000  0.50000000  0.75000000  1
  Sb  Sb6  1  0.00000000  0.00000000  0.50000000  1
  Sb  Sb7  1  0.50000000  0.50000000  0.00000000  1
  O  O8  1  -0.00000000  0.00000000  0.26314523  1
  O  O9  1  0.50000000  0.50000000  0.23685477  1
  O  O10  1  -0.00000000  0.00000000  0.73685477  1
  O  O11  1  0.50000000  0.50000000  0.76314523  1
  O  O12  1  0.34389304  0.19334622  0.01343738  1
  O  O13  1  0.65610696  0.80665378  0.01343738  1
  O  O14  1  0.80665378  0.34389304  0.98656262  1
  O  O15  1  0.19334622  0.65610696  0.98656262  1
  O  O16  1  0.84389304  0.30665378  0.51343738  1
  O  O17  1  0.15610696  0.69334622  0.51343738  1
  O  O18  1  0.30665378  0.15610696  0.48656262  1
  O  O19  1  0.69334622  0.84389304  0.48656262  1
",118
19428,mp-7911,-1.2247965501666662,1.3559,KCuO,0.0,"['K', 'Cu', 'O']","# generated using pymatgen
data_KCuO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.18001881
_cell_length_b   7.18001881
_cell_length_c   7.18001881
_cell_angle_alpha   98.59896441
_cell_angle_beta   98.59896441
_cell_angle_gamma   134.50448191
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KCuO
_chemical_formula_sum   'K4 Cu4 O4'
_cell_volume   243.45467078
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.19028100  0.69028100  1
  K  K1  1  0.50000000  0.80971900  0.30971900  1
  K  K2  1  0.19028100  0.50000000  0.69028100  1
  K  K3  1  0.80971900  0.50000000  0.30971900  1
  Cu  Cu4  1  0.13904600  0.13904600  0.27809200  1
  Cu  Cu5  1  0.86095400  0.13904600  0.00000000  1
  Cu  Cu6  1  0.86095400  0.86095400  0.72190800  1
  Cu  Cu7  1  0.13904600  0.86095400  0.00000000  1
  O  O8  1  0.72163600  0.00000000  0.72163600  1
  O  O9  1  0.00000000  0.72163600  0.72163600  1
  O  O10  1  0.00000000  0.27836400  0.27836400  1
  O  O11  1  0.27836400  0.00000000  0.27836400  1
",139
29123,mp-1186678,-0.336911024375,0.0,PmZnHg2,0.0168920716666667,"['Hg', 'Pm', 'Zn']","# generated using pymatgen
data_PmZnHg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.09813948
_cell_length_b   5.09813948
_cell_length_c   5.09813948
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PmZnHg2
_chemical_formula_sum   'Pm1 Zn1 Hg2'
_cell_volume   93.69580405
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pm  Pm0  1  0.50000000  0.50000000  0.50000000  1
  Zn  Zn1  1  0.00000000  0.00000000  0.00000000  1
  Hg  Hg2  1  0.25000000  0.25000000  0.25000000  1
  Hg  Hg3  1  0.75000000  0.75000000  0.75000000  1
",225
30077,mp-1183895,-0.4880099331249994,0.0,Eu2GaHg,0.0195707315625002,"['Eu', 'Ga', 'Hg']","# generated using pymatgen
data_Eu2GaHg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43207915
_cell_length_b   5.43207915
_cell_length_c   5.43207915
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Eu2GaHg
_chemical_formula_sum   'Eu2 Ga1 Hg1'
_cell_volume   113.34001591
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Eu  Eu0  1  0.25000000  0.25000000  0.25000000  1
  Eu  Eu1  1  0.75000000  0.75000000  0.75000000  1
  Ga  Ga2  1  0.50000000  0.50000000  0.50000000  1
  Hg  Hg3  1  0.00000000  0.00000000  0.00000000  1
",225
27714,mp-1219522,0.0135466089999994,0.0,RuRh4,0.0135466090000004,"['Rh', 'Ru']","# generated using pymatgen
data_RuRh4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.15878201
_cell_length_b   11.15878201
_cell_length_c   11.15878124
_cell_angle_alpha   14.01407843
_cell_angle_beta   14.01407843
_cell_angle_gamma   14.01407690
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RuRh4
_chemical_formula_sum   'Ru1 Rh4'
_cell_volume   70.91636772
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ru  Ru0  1  0.00000000  0.00000000  0.00000000  1
  Rh  Rh1  1  0.60106700  0.60106700  0.60106700  1
  Rh  Rh2  1  0.19980900  0.19980900  0.19980900  1
  Rh  Rh3  1  0.80019100  0.80019100  0.80019100  1
  Rh  Rh4  1  0.39893300  0.39893300  0.39893300  1
",166
27581,mp-1183187,-0.2115906887500003,0.0,AlFe2Ge,0.0129319641666665,"['Al', 'Fe', 'Ge']","# generated using pymatgen
data_AlFe2Ge
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04734487
_cell_length_b   4.04734487
_cell_length_c   4.04734487
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlFe2Ge
_chemical_formula_sum   'Al1 Fe2 Ge1'
_cell_volume   46.88086712
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe1  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe2  1  0.75000000  0.75000000  0.75000000  1
  Ge  Ge3  1  0.00000000  0.00000000  0.00000000  1
",225
11042,mp-1095550,-1.1952281441666663,0.0,HoAsPt,0.0,"['As', 'Ho', 'Pt']","# generated using pymatgen
data_HoAsPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27435610
_cell_length_b   4.27435610
_cell_length_c   15.51397100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000160
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoAsPt
_chemical_formula_sum   'Ho4 As4 Pt4'
_cell_volume   245.46806671
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.00000000  0.00000000  0.50000000  1
  Ho  Ho1  1  0.00000000  0.00000000  0.00000000  1
  Ho  Ho2  1  0.00000000  0.00000000  0.25000000  1
  Ho  Ho3  1  0.00000000  0.00000000  0.75000000  1
  As  As4  1  0.33333300  0.66666700  0.88390200  1
  As  As5  1  0.66666700  0.33333300  0.11609800  1
  As  As6  1  0.66666700  0.33333300  0.38390200  1
  As  As7  1  0.33333300  0.66666700  0.61609800  1
  Pt  Pt8  1  0.33333300  0.66666700  0.36471200  1
  Pt  Pt9  1  0.66666700  0.33333300  0.63528800  1
  Pt  Pt10  1  0.66666700  0.33333300  0.86471200  1
  Pt  Pt11  1  0.33333300  0.66666700  0.13528800  1
",194
12184,mp-1222929,-0.4655872358333326,0.0,LaAlNi4,0.0,"['Al', 'La', 'Ni']","# generated using pymatgen
data_LaAlNi4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97751731
_cell_length_b   4.97751731
_cell_length_c   4.04785000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   117.45383475
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaAlNi4
_chemical_formula_sum   'La1 Al1 Ni4'
_cell_volume   88.99402986
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.50000000  0.50000000  0.00000000  1
  Al  Al1  1  0.00000000  0.00000000  0.50000000  1
  Ni  Ni2  1  0.16737000  0.83263000  0.00000000  1
  Ni  Ni3  1  0.83263000  0.16737000  0.00000000  1
  Ni  Ni4  1  0.00000000  0.50000000  0.50000000  1
  Ni  Ni5  1  0.50000000  0.00000000  0.50000000  1
",65
